metin,kategori,label,intent,intent_label,oncelik,oncelik_label,stil,kaynak
haciosman turnike bolge kontrol yazilimi hata veriyor,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
taksim kiosk harita yuklenmiyor beyaz ekran,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
4 levent istasyonkart bakiye yukleme basarisiz hata,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
bogazici uni bso 1 hoparlor sesi yok,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
atasehir turnike gecis loglari gelmiyor merkeze,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
kozyatagi pid sefer iptal mesaji gorunmuyor,yolcu_hizmetleri,8,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
bostanci mobil uygulama giris yapmiyor donuyor,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
dudullu scada istasyon verisi guncellenmiyor eski,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
imam hatip bso iade butonu islevsiz calismiyor,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
goztepe peron pid reklam modunda takildi kaldi,yolcu_hizmetleri,8,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
kagithane turnike acil durum butonu yazilim hatasi,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
maltepe bilet holu sunucu baglantisi yok yaziyor,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
ikitelli istasyonkart okuyucu yazilim versiyon eski,elektronik_sistemler,4,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
kirazli bso 2 kartin takili kaliyo hata 500,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
levent pid ekranlari dondu saat gostermiyor,yolcu_hizmetleri,8,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
kadikoy turnike 5 okumuyo kart gecerli yaziyo,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
esenler scada baglantisi kopmus alarm listesi bos,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
4 levent bilet otomati fis basmiyo kagit yok,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
kirazi gişe onü bso dokunmatik tepki vermiyo,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
levent asansor onü pid sefer saati yanlis,yolcu_hizmetleri,8,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
kadikoy bilet holu kiosk dil secimi donuyo,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
esenler turnike bolgesi kart okuyucu hata 101,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
merkez sunucu baglantisi yavas veri gecikmeli,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
BSO-05 kart okumuyor,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:ollama
Turnike 12 geçiş vermiyor,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:ollama
PID ekranı dondu,yolcu_hizmetleri,8,fault_report,0,P4,3,cok_kisa,relabel:ollama
Sunucu bağlantısı kesildi,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Ağ zaman aşımı hatası,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Bilet otomatı hata kodu,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:ollama
İstanbulkart okuyucu hatası,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:ollama
SCADA arayüzü yanıt vermiyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Veritabanı senkronizasyon sorunu,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Mobil uygulamada bilet görünmüyor,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:ollama
BSO-03 nakit iade etmiyor,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:ollama
Turnike 7 kart hatası,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:ollama
Peron PID'si boş,yolcu_hizmetleri,8,fault_report,0,P4,3,cok_kisa,relabel:ollama
Merkez sunucu erişilemiyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Bilet işlemi yavaşladı,elektronik_sistemler,4,complaint,3,P4,3,cok_kisa,relabel:ollama
Kapı kontrol donması,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:ollama
BSO-01 ekran karardı,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:ollama
Turnike 3 geçiş saymıyor,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:ollama
Ağ paket kaybı yaşanıyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
SCADA veri akışı durdu,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Yürüyen merdiven durdu Hacıosman çıkış,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Asansör kapısı takıldı Vezneciler B1,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Turnike kolu kırıldı Ataköy bilet holü,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
PSD kapı kilitlenmiyor Şişhane peron,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,devrik,relabel:ollama
Otomatik kapı açılmıyor Levent kuzey giriş,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Yürüyen merdiven titrıyor Gayrettepe 2 numara,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Asansör seviye farkı yapıyor Üsküdar B2,mekanik_istasyon,0,fault_report,0,P1,0,devrik,relabel:ollama
Turnike gövdesi çatlak Kadıköy giriş kat,mekanik_istasyon,0,fault_report,0,P4,3,devrik,relabel:ollama
Peron kapısı yarı açık kaldı Bostancı,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,devrik,relabel:ollama
Bariyer kolu çöküverdi Mahmutbey çıkış,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Merdiven emniyet freni çekti Kartal,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Asansör kapısı kapanmıyor Pendik,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
YM-04 merdiven aniden durdu Olimpiyat,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
PSD-12 kilidi takıldı Göztepe,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
Turnike dönmüyor Kozyatağı 3 numaralı,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Otomatik kapı rayından çıktı Ataşehir,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Yürüyen merdiven ses çıkarıyor Ümraniye,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Asansör durdu katlar arası Çekmeköy,mekanik_istasyon,0,incident_report,1,P1,0,devrik,relabel:ollama
Kapı kontaşı kırıldı Sultanbeyli giriş,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Turnike kapağı takılı Yenikapı Marmaray aktarma,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Merdiven paleti söküldü Vezneciler tünel ağzı,mekanik_istasyon,0,fault_report,0,P1,0,devrik,relabel:ollama
Asansör butonu takıldı Şişhane,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
PSD kapı parça döküldü Ataköy peron,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
Yürüyen merdiven yön değiştirmiyor Hacıosman,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Bariyer kırık personel kapısı Levent,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Turnike kolu sıkıştı Gayrettepe yoğun saat,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Otomatik kapı takıldı Kadıköy,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Asansör freni tutmuyor Bostancı acil,mekanik_istasyon,0,fault_report,0,P1,0,devrik,relabel:ollama
Merdiven zinciri koptu Mahmutbey,mekanik_istasyon,0,fault_report,0,P1,0,devrik,relabel:ollama
Peron kapısı gecikmeyle açılıyor Göztepe,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
Turnike mekanizması kilitlendi Kozyatağı,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Yürüyen merdiven yavaşladı Ataşehir 1 no,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Asansör kapı mandalı kırıldı Ümraniye,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
PSD kilit pini takıldı Çekmeköy,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
Kapı lastiği soyuldu Sultanbeyli giriş,mekanik_istasyon,0,fault_report,0,P4,3,devrik,relabel:ollama
Merdiven el kolları sallanıyor Pendik,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Turnike geçiş yapmıyor Yenikapı M1 peron,elektronik_sistemler,4,fault_report,0,P3,2,devrik,relabel:ollama
Asansör kulakçık sesi çıkarıyor Aksaray,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Bariyer hidrolik yağ basıyor Topkapı,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Otomatik kapı motoru ısındı Bahçelievler,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Yürüyen merdiven durdu Şişli üst kat,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Asansör kapısı takıldı Şirinevler peron,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
PSD kilitlemiyor Bostancı güney çıkış,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
Otomatik kapı takıldı Şişli tünel ağzı,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Yürüyen merdiven sesli çalışıyor Şirinevler,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Bariyer kolu çökeldi Ataköy çıkış kat,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Turnike gövdesi çatlak Bostancı bilet 홓,mekanik_istasyon,0,fault_report,0,P4,3,devrik,relabel:ollama
Asansör seviye farkı veriyor Şişli alt kat,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
Peron kapısı yavaş kapanıyor Şirinevler 2 no,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:ollama
Merdiven paleti söküldü Ataköy geçiş koridoru,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
asansor calismiyo kartal istasyon,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
ym 04 dondu yenisahra peron uzu,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
peron kapisi acilmiyor levent hat,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
turnike kolu donmuyo giris kat,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
asansor 2 numara hata verdi sisli,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
yuruyen merdiven titriyo yenikapi alt,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
psd kapisi kilitlenmiyo mecidiyekoy,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
oto kapi takildi gayrettepe cikis,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
bariyer kapanmiyo kadikoy giris,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
asansor kapisi acilmiyo taksim ust,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
ym 01 motor sesi cikar osmanbey,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
peron kapisi yavas aciliyo dort levent,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
turnike govesi hasarli atasehir ist,mekanik_istasyon,0,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
asansor durdu dudullu servis basi,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
yuruyen merdiven ani durdu bostanci,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
psd 03 hata kodu veriyo maltepe,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
oto kapi sensor calismiyo pendik ist,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
bariyer kolu kirdi tavsantepe giris,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
asansor alarm caldi fevzi cakmak,mekanik_istasyon,0,incident_report,1,P1,0,yazim_yanlisi,relabel:ollama
ym 06 fren basilmadi sirinevler,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
peron kapisi parmak kikirdi zeytinburnu,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
turnike kapak takildi vezneciler cikis,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
asansor kata asagi inmiyo sishane,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
yuruyen merdiven adimlari oynuyo gayrettepe,mekanik_istasyon,0,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
psd kapi yarim acildi kadikoy peron,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
oto kapi kapanirken takiliyo mecidiyekoy,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
bariyer dondu haciosman giris kat,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
asansor kabin kapi takildi taksim,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
ym 02 yavas calisiyo osmanbey,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
peron kapisi acilma gecikiyo dort levent,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
turnike kolu geri donmuyo atasehir,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
asansor butonlari calismiyo dudullu alt,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
yuruyen merdiven yandan cikti bostanci,mekanik_istasyon,0,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
psd 05 kilit hata veriyo maltepe,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
oto kapi motoru isindi pendik ist,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
bariyer mekanizma dondu tavsantepe giris,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
asansor seviye farki var fevzi cakmak,mekanik_istasyon,0,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
ym 03 durma komutu almiyo yenisehir,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
peron kapisi kapanma gecikiyo aksaray,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
turnike gecis kapi takildi halic,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
yuruyen merdiven ses cikar taksim,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
asansor kapi acilmiyo bagcilar giris,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
psd 12 kilitlenmiyo topkapi peron,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
turnike kolu donmuyo kartal cikis,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
oto kapi yarim kaldi yenisahra,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
yuruyen merdiven aniden durdu gayrettepe,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
asansor kata ara kaliyo dudullu,mekanik_istasyon,0,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
peron kapisi gec aciyo osmanbey,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
ym 05 titriyor mecidiyekoy peron,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
oto kapi rayden cikti levent,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Yürüyen merdiven 3 durdu,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:ollama
Asansör kapı kilitlenmiyor,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:ollama
PSD 05 aralıklı açılıyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Turnike 2 kol dönmüyor,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:ollama
Bariyer kapağı yere düştü,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:ollama
Yürüyen merdiven garip ses,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:ollama
Asansör seviye hatası veriyor,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:ollama
PSD sensör algılamıyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Turnike gövde çatlak var,mekanik_istasyon,0,fault_report,0,P4,3,cok_kisa,relabel:ollama
Giriş kapısı yarım kaldı,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:ollama
Merdiven palet zinciri kopuk,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:ollama
Asansör cabini sallanıyor,mekanik_istasyon,0,fault_report,0,P1,0,cok_kisa,relabel:ollama
Peron kapısı kapanmıyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Turnike 7 kapağı takılı,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:ollama
Yangın bariyeri açılmıyor,mekanik_istasyon,0,fault_report,0,P1,0,cok_kisa,relabel:ollama
Yürüyen merdiven fren çekiyor,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:ollama
Asansör kapı mandalı kırık,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:ollama
PSD rayı çıkık,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:ollama
Turnike yönlendirme kolu çatı,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:ollama
Cam kapı hortumu patladı,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:ollama
Sabah seferinde 4 nolu vagon acil fren hattı uyarısı verdi.,arac_tren,2,fault_report,0,P1,0,standart,relabel:ollama
Göztepe istasyonunda 1 nolu vagondaki sol kapı takılı kalıyor.,arac_tren,2,fault_report,0,P3,2,standart,relabel:ollama
Kozyatağı yönlü trende 6 numaralı vagon yer ısıtması açık.,arac_tren,2,fault_report,0,P3,2,standart,relabel:ollama
Yenisahra istasyonunda 3 nolu vagon tuvalet kapısı kilitlenmiyor.,arac_tren,2,fault_report,0,P3,2,standart,relabel:ollama
Mecidiyeköy'den ayrılan 205 sefer makinist masa lambası yanmıyor.,arac_tren,2,fault_report,0,P3,2,standart,relabel:ollama
Huzurevi yönlü trende 5 numaralı vagon camı çatlaklı durumda.,arac_tren,2,fault_report,0,P3,2,standart,relabel:ollama
Esenkent istasyonunda 2 nolu vagon kapı arası sıkışma sensörü uyardı.,arac_tren,2,fault_report,0,P3,2,standart,relabel:ollama
Parseller yönlü trende 4 numaralı vagon jakuzisi ses çıkarıyor.,arac_tren,2,fault_report,0,P3,2,standart,relabel:ollama
Osmangazi istasyonunda 1 nolu vagondaki yangın söndürücüsü eksik.,arac_tren,2,fault_report,0,P1,0,standart,relabel:ollama
Cumhuriyet başlangıçlı seferde 3 nolu vagon pencere camı kırık.,arac_tren,2,fault_report,0,P3,2,standart,relabel:ollama
Yenibosna yönlü trende 6 numaralı vagon freni gecikmeli basıyor.,arac_tren,2,fault_report,0,P1,0,standart,relabel:ollama
Ataköy istasyonunda 2 nolu vagon içi görüntüleme kamerası bozuk.,arac_tren,2,fault_report,0,P3,2,standart,relabel:ollama
Şirinevler yönlü trende 5 numaralı vagon kapı kumandaları tepki vermiyor.,arac_tren,2,fault_report,0,P2,1,standart,relabel:ollama
Bahçelievler istasyonunda 1 nolu vagon yükümlülük tabelası yanmıyor.,arac_tren,2,fault_report,0,P3,2,standart,relabel:ollama
Davutpaşa yönlü trende 4 numaralı vagon tekerlekten duman çıkıyor.,arac_tren,2,fault_report,0,P1,0,standart,relabel:ollama
Merter istasyonunda 3 nolu vagon makinist kanepesi kırık.,arac_tren,2,fault_report,0,P3,2,standart,relabel:ollama
